row_id,#source,#lat_deg,#lon_deg,#report_date,#status_id,#water_source,#water_source_clean,#water_tech_clean,#water_tech,#facility_type,#adm2,#management,#pay,#status,#subjective_quality,#notes,#photo_lnk,water_tech_original,water_source_original,management_clean,management_original,water_source_category,water_tech_category,count,Population,Classification as urban/semi-urban/rural,Income classification,Water demand (lpcd)
186238,"Federal Ministry of Water Resources, Nigeria",6.41797,4.0749533,08-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,NA,No,Functional (and in use),Acceptable quality,Origanyigan,https://akvoflow-55.s3.amazonaws.com/images/7d055636-bcc2-4c15-9593-0580f8d106a7.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
185117,"Federal Ministry of Water Resources, Nigeria",6.582455,3.38055,11-05-2015 00:00,Yes,Improved Protected spring,Protected Spring,Mechanized Pump,Motorised,Improved,Kosofe,Other,Yes Point of collection,Functional (and in use),Acceptable quality,ojota secondary sch ojota,https://akvoflow-55.s3.amazonaws.com/images/e26da51b-0e19-44ca-975a-236e02764363.jpg,motorised,improved protected spring,Other,other,Spring,Mechanized Pump,1,665421,Semi-urban,Middle-income,70-120
185897,"Federal Ministry of Water Resources, Nigeria",6.5371467,3.55342,26-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Tapstand,Tap,Improved,Ikorodu,Direct Government Operation,No,Functional (and in use),No because of Colour,Igbogbo Bayeku,https://akvoflow-55.s3.amazonaws.com/images/e995ac6e-5fc7-4a07-a16e-0aed400f6214.jpg,tap,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Tapstand,1,535811,Rural,Low-income,50-70
185300,"Federal Ministry of Water Resources, Nigeria",6.6634133,3.6794417,30-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Other,No,Functional (and in use),Acceptable quality,"Ubaidat close, off Olufoworeshetire, Imota",https://akvoflow-55.s3.amazonaws.com/images/54963f1d-13ca-4bc8-968d-930de35a1862.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185411,"Federal Ministry of Water Resources, Nigeria",6.6192767,3.3248033,09-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Agege,Other,Yes Point of collection,Functional (and in use),Acceptable quality,isale oja,https://akvoflow-55.s3.amazonaws.com/images/b0497a99-da9e-49a8-a569-7c8c4b696893.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,461123,Semi-urban,Middle-income,70-120
185527,"Federal Ministry of Water Resources, Nigeria",6.627735,3.7731683,28-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Epe,NA,No,Non-functional Technical breakdown,Acceptable quality,Orugbo Iddo.View Centre. Orugbo.,https://akvoflow-55.s3.amazonaws.com/images/541a4f5b-dc57-4741-9583-711b8fcca5cb.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
184940,"Federal Ministry of Water Resources, Nigeria",6.4582733,3.3803983,15-05-2015 00:00,Yes,Improved Protected spring,Protected Spring,Mechanized Pump,Motorised,Improved,Lagos Island,Direct Government Operation,No,Functional (but not in use) Technical breakdown,No because of Taste,olowogbowo,https://akvoflow-55.s3.amazonaws.com/images/f56ef5b7-c224-4ad2-b1c7-b8ffb5319f7c.jpg,motorised,improved protected spring,Direct Government Operation,direct government operation,Spring,Mechanized Pump,1,209665,Urban,High-income,120-150
185147,"Federal Ministry of Water Resources, Nigeria",6.4259433,4.031135,09-06-2015 00:00,No,Improved Protected dug well,Protected Shallow Well,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,NA,No,Non-functional Technical breakdown,No because of Taste,Alasia Town,https://akvoflow-55.s3.amazonaws.com/images/4eb2f4bd-fce3-4360-83d8-199c3591a846.jpg,motorised,improved protected dug well,NA,NA,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
185315,"Federal Ministry of Water Resources, Nigeria",6.4048533,3.15011,13-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Hand Pump,Hand pump,Improved,Ojo,NA,No,Non-functional Technical breakdown,No because of Taste,Agaja Beach,https://akvoflow-55.s3.amazonaws.com/images/4cf7b5d7-0d27-4d26-9b12-4f975751eebd.jpg,hand pump,improved tube well or borehole,NA,NA,Well,Hand Pump,1,598336,Semi-urban,Middle-income,70-120
184872,"Federal Ministry of Water Resources, Nigeria",6.5828833,3.40679,11-05-2015 00:00,Yes,Improved Protected spring,Protected Spring,Mechanized Pump,Motorised,Improved,Kosofe,Direct Government Operation,Yes Point of collection,Functional (and in use),Acceptable quality,"Akinyemi street,Alapeere",https://akvoflow-55.s3.amazonaws.com/images/47e0bdb2-691a-489d-9680-15f0a91479c6.jpg,motorised,improved protected spring,Direct Government Operation,direct government operation,Spring,Mechanized Pump,1,665421,Semi-urban,Middle-income,70-120
186082,"Federal Ministry of Water Resources, Nigeria",6.5660367,3.2782783,28-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Other,No,Functional (and in use),Acceptable quality,Solaede Street,https://akvoflow-55.s3.amazonaws.com/images/dfd25f34-ca07-4097-9a47-f621d63d04f2.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
186133,"Federal Ministry of Water Resources, Nigeria",6.60848,3.3750117,12-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Hand Pump,Hand pump,Improved,Kosofe,Direct Government Operation,No,Functional (and in use),Acceptable quality,"Shagisha,Road",https://akvoflow-55.s3.amazonaws.com/images/6435f2bb-864c-4298-a1ac-28b8ecd89f15.jpg,hand pump,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Hand Pump,1,665421,Semi-urban,Middle-income,70-120
185332,"Federal Ministry of Water Resources, Nigeria",6.599515,3.3801333,13-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Kosofe,Direct Government Operation,No,Functional (and in use),Acceptable quality,ikosi road.,https://akvoflow-55.s3.amazonaws.com/images/edfb2a50-bbe4-4d2e-98ad-c0fc01c1d224.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,665421,Semi-urban,Middle-income,70-120
185439,"Federal Ministry of Water Resources, Nigeria",6.5853717,3.9831083,27-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Epe,Other,No,Functional (and in use),Acceptable quality,OLOWOGBOWO  STREET EPE.Okebalogun,https://akvoflow-55.s3.amazonaws.com/images/9d1ed5e8-b176-4b0f-8b0b-6de5725d80f3.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
185869,"Federal Ministry of Water Resources, Nigeria",6.569745,3.284665,28-05-2015 00:00,Yes,Improved Tube well or borehole,Protected Spring,NA,Gravity,Improved,Agege,Other,No,Functional (and in use),Acceptable quality,Idimu,https://akvoflow-55.s3.amazonaws.com/images/dffcacfa-274e-446b-b6e7-32ca141f04e7.jpg,NA,gravity,Other,other,Spring,NA,1,461123,Semi-urban,Middle-income,70-120
186206,"Federal Ministry of Water Resources, Nigeria",6.5998592,3.2924539,28-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,NA,No,Non-functional Technical breakdown,Acceptable quality,Oja Alimosho,https://akvoflow-55.s3.amazonaws.com/images/d87021a0-5b41-4905-a537-bc44755c9e02.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185249,"Federal Ministry of Water Resources, Nigeria",6.4432817,2.91684,20-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,NA,No,Non-functional Technical breakdown,Acceptable quality,Ibereko,https://akvoflow-55.s3.amazonaws.com/images/b98f58ba-77b2-4e54-b51e-bfedb2cd2701.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
185100,"Federal Ministry of Water Resources, Nigeria",6.4379911,2.7149163,11-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Badagry,Community Management,No,Non-functional Technical breakdown,Acceptable quality,Yekemeh,https://akvoflow-55.s3.amazonaws.com/images/ed5b441c-b3e5-4c89-879b-cd10a72f0a02.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,241437,Rural,Low-income,50-70
185596,"Federal Ministry of Water Resources, Nigeria",6.625655,3.550805,27-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Community Management,No,Functional (and in use),Acceptable quality,Boge Ligth House,https://akvoflow-55.s3.amazonaws.com/images/4617eb63-a364-4f02-ba58-4ec64c648bc6.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185266,"Federal Ministry of Water Resources, Nigeria",6.5487576,3.2343723,03-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Community Management,No,Functional (and in use),Acceptable quality,New Olorunfemi,https://akvoflow-55.s3.amazonaws.com/images/837e8a1e-407a-4c71-b96a-88ad27a23e38.jpg,motorised,improved tube well or borehole,Community Management,community management,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185403,"Federal Ministry of Water Resources, Nigeria",6.6730583,4.0048167,29-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Epe,Institutional Management - School,No,Functional (and in use),Acceptable quality,Local government primary school.Igboye.,https://akvoflow-55.s3.amazonaws.com/images/d91b6ca6-cfbc-4ce6-8c7b-d608502ef123.jpg,motorised,improved tube well or borehole,School Management,institutional management - school,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
186292,"Federal Ministry of Water Resources, Nigeria",6.505085,3.358725,08-06-2015 00:00,No,Improved Protected dug well,Protected Shallow Well,Hand Pump,Manual,Improved,Surulere,NA,No,Non-functional New under construction,No because of Colour,ogunsanya,https://akvoflow-55.s3.amazonaws.com/images/7980b989-5dae-416c-a9fb-9a69690a37a1.jpg,manual,improved protected dug well,NA,NA,Well,Hand Pump,1,504409,Semi-urban,Middle-income,70-120
185541,"Federal Ministry of Water Resources, Nigeria",6.5917517,3.30539,30-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Other,No,Functional (and in use),Acceptable quality,Marquise street,https://akvoflow-55.s3.amazonaws.com/images/1aada8f8-552e-42e7-84e0-7ffffe5b4b45.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
186350,"Federal Ministry of Water Resources, Nigeria",6.5698383,3.2811517,26-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Other,Yes Point of collection,Functional (and in use),No because of Taste,Egbe Idimu,https://akvoflow-55.s3.amazonaws.com/images/7fdcd88d-a16f-481c-b556-8aa740e74ca8.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185343,"Federal Ministry of Water Resources, Nigeria",6.4531533,3.211895,12-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Hand Pump,Hand pump,Improved,Ojo,NA,No,Non-functional Technical breakdown,Acceptable quality,Ariyo CDA,https://akvoflow-55.s3.amazonaws.com/images/f26bf835-89fd-4191-9565-103ee876b971.jpg,hand pump,improved tube well or borehole,NA,NA,Well,Hand Pump,1,598336,Semi-urban,Middle-income,70-120
184935,"Federal Ministry of Water Resources, Nigeria",6.5986717,3.588705,16-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikorodu,Direct Government Operation,No,Non-functional Technical breakdown,Acceptable quality,Oke -Eletu,https://akvoflow-55.s3.amazonaws.com/images/729bd35b-28b3-4625-a479-d11ac5ca0943.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,535811,Rural,Low-income,50-70
185715,"Federal Ministry of Water Resources, Nigeria",6.6364383,3.3182583,09-05-2015 00:00,Yes,Improved Protected dug well,Protected Shallow Well,Mechanized Pump,Motorised,Improved,Agege,Other,Yes Point of collection,Functional (and in use),Acceptable quality,oko oba,https://akvoflow-55.s3.amazonaws.com/images/289647ec-7eb8-478a-a992-80b1f3643929.jpg,motorised,improved protected dug well,Other,other,Well,Mechanized Pump,1,461123,Semi-urban,Middle-income,70-120
185004,"Federal Ministry of Water Resources, Nigeria",6.612465,3.2557367,28-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Alimosho,Direct Government Operation,No,Functional (and in use),Acceptable quality,Okewusi street,https://akvoflow-55.s3.amazonaws.com/images/9a6a0dba-3e66-4fdd-8d30-262793792bc6.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,11456783,Semi-urban,Middle-income,70-120
185328,"Federal Ministry of Water Resources, Nigeria",6.412785,4.0955483,08-06-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,NA,No,Non-functional Technical breakdown,Acceptable quality,Lekki,https://akvoflow-55.s3.amazonaws.com/images/454d80c8-0b0a-44f7-968a-c8d8ac397cc2.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
185083,"Federal Ministry of Water Resources, Nigeria",6.43786,3.903985,02-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ibeju-Lekki,Other,No,Functional (and in use),Acceptable quality,Kekere owo salami,https://akvoflow-55.s3.amazonaws.com/images/4f6db943-e4aa-4ef5-8756-b1916944f4eb.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,117542,Urban,High-income,120-150
185364,"Federal Ministry of Water Resources, Nigeria",6.5240583,3.3011867,13-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Oshodi,Direct Government Operation,No,Functional (and in use),Acceptable quality,Ailegun,https://akvoflow-55.s3.amazonaws.com/images/b0b86b82-9ae8-41f8-b2b7-ffcfa15f187c.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,1621789,Semi-urban,Middle-income,70-120
185014,"Federal Ministry of Water Resources, Nigeria",6.4594433,3.1784483,21-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ojo,NA,No,Non-functional Technical breakdown,Acceptable quality,Sabo oniba,https://akvoflow-55.s3.amazonaws.com/images/2c44f59c-7b85-409a-9aa1-ea6bada10804.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,598336,Semi-urban,Middle-income,70-120
184982,"Federal Ministry of Water Resources, Nigeria",6.6793733,3.5772283,31-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Tapstand,Public Tap,Improved,Ikorodu,NA,No,Functional (and in use),Acceptable quality,"Yandi, Liadi. Maya.",https://akvoflow-55.s3.amazonaws.com/images/234420bc-6db5-4303-a2f0-27f9c1dbc502.jpg,public tap,improved tube well or borehole,NA,NA,Well,Tapstand,1,535811,Rural,Low-income,50-70
186333,"Federal Ministry of Water Resources, Nigeria",6.444945,3.4259483,19-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Ikeja,Other,No,Functional (but not in use) Under rehabilitation,No because of Taste,awolowo road ikoyi falomo,https://akvoflow-55.s3.amazonaws.com/images/cd381436-3466-40a9-9fa4-0c9b8edf9e1a.jpg,motorised,improved tube well or borehole,Other,other,Well,Mechanized Pump,1,313333,Urban,High-income,120-150
185532,"Federal Ministry of Water Resources, Nigeria",6.6275833,3.9147867,29-05-2015 00:00,No,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Epe,NA,No,Non-functional Technical breakdown,Acceptable quality,Arapadamu.Sala.,https://akvoflow-55.s3.amazonaws.com/images/d34bfe5c-ee7d-48e0-912e-b7bb34c2bf35.jpg,motorised,improved tube well or borehole,NA,NA,Well,Mechanized Pump,1,181715,Rural,Low-income,50-70
185824,"Federal Ministry of Water Resources, Nigeria",6.6077133,3.4306483,13-05-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Mechanized Pump,Motorised,Improved,Kosofe,Direct Government Operation,No,Functional (and in use),Acceptable quality,Anglican Pry sch Odogun.,https://akvoflow-55.s3.amazonaws.com/images/3fe3d0df-7aa1-4870-b260-b96381894d16.jpg,motorised,improved tube well or borehole,Direct Government Operation,direct government operation,Well,Mechanized Pump,1,665421,Semi-urban,Middle-income,70-120
185468,"Federal Ministry of Water Resources, Nigeria",6.4156512,2.8075805,12-06-2015 00:00,Yes,Improved Tube well or borehole,Borehole,Hand Pump,Hand pump,Improved,Badagry,Community Management,No,Functional (but not in use) Water quality,No because of Colour,Agonrin,https://akvoflow-55.s3.amazonaws.com/images/afe7c11f-4a5b-42a7-95ad-6a678f97ec9b.jpg,hand pump,improved tube well or borehole,Community Management,community management,Well,Hand Pump,1,241437,Rural,Low-income,50-70
185375,"Federal Ministry of Water Resources, Nigeria",6.5099783,2.9541333,04-06-2015 00:00,Yes,Improved Protected spring,Protected Spring,Hand Pump,Hand pump,Improved,Badagry,NA,No,Functional (and in use),No because of Colour,Ajara,https://akvoflow-55.s3.amazonaws.com/images/56d14972-4580-4353-91f7-5e2c91d7cdbc.jpg,hand pump,improved protected spring,NA,NA,Spring,Hand Pump,1,241437,Rural,Low-income,50-70
